ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Spending,Spending_to_Income,Spender_Type,Income_Group,Spender_Class,Customer_Type,Risk_Score,Risk_Level,Alert,spending_norm
3629,1978,Graduation,Single,38557.0,1,0,19-12-2012,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,142,0.003682859143605571,Normal Spender,Low Income,Saver,Low Income - Saver,1.9866962439484936,Low Risk,Normal,0.05762987012987013
10991,1960,Master,Married,89058.0,0,0,07-12-2012,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,656,0.007365986211233129,Normal Spender,Low Income,Saver,Low Income - Saver,8.502632021799304,Low Risk,Normal,0.2662337662337662
5077,1979,Graduation,Together,77298.0,0,1,02-11-2013,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,854,0.011048151310512561,Normal Spender,Low Income,Saver,Low Income - Saver,11.171097864463153,Low Risk,Normal,0.3465909090909091
7431,1991,PhD,Single,68126.0,0,0,10-11-2012,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,1803,0.026465666559022986,Normal Spender,Low Income,Saver,Low Income - Saver,23.804707048741996,Low Risk,Normal,0.731737012987013
3267,1963,Master,Together,57288.0,0,1,25-06-2014,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,608,0.010613042871107387,Normal Spender,Low Income,Saver,Low Income - Saver,8.145510403574919,Low Risk,Normal,0.24675324675324675
999,1991,Graduation,Single,86037.0,0,0,02-01-2013,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,686,0.00797331380685054,Normal Spender,Low Income,Saver,Low Income - Saver,8.910404693752264,Low Risk,Normal,0.2784090909090909
9215,1980,PhD,Married,43974.0,1,0,12-12-2012,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,551,0.012530131441306226,Normal Spender,Low Income,Saver,Low Income - Saver,7.585713096995332,Low Risk,Normal,0.22362012987012986
2286,1962,Graduation,Single,50785.0,1,1,10-09-2013,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,113,0.002225066456630895,Normal Spender,Low Income,Saver,Low Income - Saver,1.5315663402758508,Low Risk,Normal,0.04586038961038961
1592,1970,Graduation,Married,90765.0,0,0,24-01-2014,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,1625,0.01790337685231091,Normal Spender,Low Income,Saver,Low Income - Saver,21.038138977064364,Low Risk,Normal,0.6594967532467533
367,1978,2n Cycle,Married,36550.0,1,0,19-02-2013,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,487,0.013324213406292749,Normal Spender,Low Income,Saver,Low Income - Saver,6.862078055323609,Low Risk,Normal,0.1976461038961039
5234,1967,2n Cycle,Together,30753.0,1,1,11-07-2013,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,76,0.002471303612655676,Normal Spender,Low Income,Saver,Low Income - Saver,1.0983159282105726,Low Risk,Normal,0.030844155844155844
9862,1969,Graduation,Together,21918.0,1,0,14-11-2013,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,27,0.0012318642211880647,Normal Spender,Low Income,Saver,Low Income - Saver,0.41496426171693074,Low Risk,Normal,0.010957792207792208
9805,1953,Master,Together,56129.0,0,1,20-06-2013,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,612,0.010903454542215254,Normal Spender,Low Income,Saver,Low Income - Saver,8.21454051925377,Low Risk,Normal,0.2483766233766234
6205,1967,Master,Single,32557.0,1,0,24-02-2014,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,77,0.0023650827778972264,Normal Spender,Low Income,Saver,Low Income - Saver,1.1030557944528059,Low Risk,Normal,0.03125
8442,1985,Master,Married,19510.0,2,0,04-09-2013,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,30,0.0015376729882111738,Normal Spender,Low Income,Saver,Low Income - Saver,0.4728968494345225,Low Risk,Normal,0.012175324675324676
7386,1976,Graduation,Divorced,30992.0,1,0,22-04-2013,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,0.0013874548270521425,Normal Spender,Low Income,Saver,Low Income - Saver,0.620660798932611,Low Risk,Normal,0.0174512987012987
7215,1983,Graduation,Single,101970.0,0,0,12-03-2013,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,1108,0.010865940963028342,Normal Spender,Low Income,Saver,Low Income - Saver,14.250875607671723,Low Risk,Normal,0.4496753246753247
1491,1965,2n Cycle,Together,71488.0,0,0,18-02-2013,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,526,0.007357878245299911,Normal Spender,Low Income,Saver,Low Income - Saver,6.919272256391773,Low Risk,Normal,0.21347402597402598
11071,1984,Graduation,Single,79607.0,0,0,21-04-2013,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,1790,0.022485459821372494,Normal Spender,Low Income,Saver,Low Income - Saver,23.367813356327243,Low Risk,Normal,0.726461038961039
3381,1953,Master,Married,54348.0,1,1,08-06-2014,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,90,0.0016559947008169575,Normal Spender,Low Income,Saver,Low Income - Saver,1.2116988498364076,Low Risk,Normal,0.036525974025974024
11051,1956,PhD,Together,77376.0,1,1,10-05-2014,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,642,0.008297146401985112,Normal Spender,Low Income,Saver,Low Income - Saver,8.397358689697398,Low Risk,Normal,0.26055194805194803
8026,1952,Graduation,Married,62998.0,0,1,30-09-2013,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,405,0.006428775516683069,Normal Spender,Low Income,Saver,Low Income - Saver,5.381020779674308,Low Risk,Normal,0.1643668831168831
433,1958,Master,Alone,61331.0,1,1,10-03-2013,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,627,0.010223215013614648,Normal Spender,Low Income,Saver,Low Income - Saver,8.349553622381595,Low Risk,Normal,0.2544642857142857
9597,1969,Graduation,Married,73448.0,0,0,10-02-2014,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,619,0.008427731183966888,Normal Spender,Low Income,Saver,Low Income - Saver,8.126467156903656,Low Risk,Normal,0.2512175324675325
5290,1964,PhD,Married,41551.0,1,1,14-08-2013,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,279,0.006714639840196385,Normal Spender,Low Income,Saver,Low Income - Saver,3.8669403732293315,Low Risk,Normal,0.11323051948051949
1685,1967,PhD,Together,62981.0,0,0,17-03-2013,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,1468,0.023308616884457217,Normal Spender,Low Income,Saver,Low Income - Saver,19.504979805288627,Low Risk,Normal,0.5957792207792207
5342,1976,Basic,Divorced,9548.0,1,0,08-08-2012,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,28,0.002932551319648094,Normal Spender,Low Income,Saver,Low Income - Saver,0.5461876832844574,Low Risk,Normal,0.011363636363636364
9579,1959,PhD,Married,33762.0,2,1,07-07-2013,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,105,0.003110005331437711,Normal Spender,Low Income,Saver,Low Income - Saver,1.4961094641097306,Low Risk,Normal,0.04261363636363636
7660,1973,PhD,Alone,35860.0,1,1,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,49,0.0013664249860568878,Normal Spender,Low Income,Saver,Low Income - Saver,0.6922406581148912,Low Risk,Normal,0.019886363636363636
1461,1965,PhD,Divorced,36921.0,1,1,28-07-2013,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,37,0.001002139703691666,Normal Spender,Low Income,Saver,Low Income - Saver,0.5206367922454296,Low Risk,Normal,0.015016233766233766
821,1992,Master,Single,92859.0,0,0,19-10-2012,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,2016,0.021710335024068748,Normal Spender,Low Income,Saver,Low Income - Saver,26.065177997139354,Low Risk,Normal,0.8181818181818182
11084,1976,Master,Together,65104.0,0,1,14-11-2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,1053,0.016174121405750797,Normal Spender,Low Income,Saver,Low Income - Saver,13.95280538151944,Low Risk,Normal,0.4273538961038961
8690,1962,Graduation,Married,86111.0,0,0,19-04-2013,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,1357,0.01575873001126453,Normal Spender,Low Income,Saver,Low Income - Saver,17.6250266852041,Low Risk,Normal,0.5507305194805194
2937,1974,PhD,Single,68352.0,0,1,28-08-2013,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,855,0.01250877808988764,Normal Spender,Low Income,Saver,Low Income - Saver,11.285517063694732,Low Risk,Normal,0.3469967532467532
9701,1988,Graduation,Together,41883.0,1,0,19-03-2013,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,278,0.006637537903206552,Normal Spender,Low Income,Saver,Low Income - Saver,3.8493679129647185,Low Risk,Normal,0.11282467532467533
9949,1976,Graduation,Married,59809.0,0,2,18-10-2012,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,861,0.014395826715042886,Normal Spender,Low Income,Saver,Low Income - Saver,11.490662415507547,Low Risk,Normal,0.3494318181818182
10837,1975,Graduation,Married,23957.0,1,0,28-10-2012,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,67,0.0027966773803063823,Normal Spender,Low Income,Saver,Low Income - Saver,1.0115141698682,Low Risk,Normal,0.02719155844155844
3120,1981,Graduation,Together,38547.0,1,0,28-08-2013,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,21,0.000544789477780372,Normal Spender,Low Income,Saver,Low Income - Saver,0.29381708162644415,Low Risk,Normal,0.008522727272727272
5885,1973,2n Cycle,Married,35688.0,2,1,22-08-2012,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,208,0.005828289621161175,Normal Spender,Low Income,Saver,Low Income - Saver,2.9404478059488146,Low Risk,Normal,0.08441558441558442
4050,1966,Master,Married,49605.0,0,0,21-06-2014,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,111,0.002237677653462353,Normal Spender,Low Income,Saver,Low Income - Saver,1.5080984747034036,Low Risk,Normal,0.045048701298701296
3830,1953,Master,Married,59354.0,0,2,24-04-2014,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,438,0.0073794521009536,Normal Spender,Low Income,Saver,Low Income - Saver,5.84935385485896,Low Risk,Normal,0.17775974025974026
7987,1969,Graduation,Married,65747.0,0,1,07-03-2014,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,443,0.006737950020533256,Normal Spender,Low Income,Saver,Low Income - Saver,5.865325332606158,Low Risk,Normal,0.17978896103896103
7798,1972,2n Cycle,Together,46344.0,0,1,14-12-2012,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,409,0.008825306404281029,Normal Spender,Low Income,Saver,Low Income - Saver,5.5974792405074645,Low Risk,Normal,0.16599025974025974
92,1988,Graduation,Alone,34176.0,1,0,12-05-2014,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,82,0.0023993445692883893,Normal Spender,Low Income,Saver,Low Income - Saver,1.1663307432268104,Low Risk,Normal,0.033279220779220776
7055,1952,PhD,Together,61010.0,0,1,09-10-2012,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,1021,0.016734961481724306,Normal Spender,Low Income,Saver,Low Income - Saver,13.602453797227195,Low Risk,Normal,0.41436688311688313
10240,1949,Graduation,Together,69372.0,0,0,19-02-2013,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,1355,0.019532376174825578,Normal Spender,Low Income,Saver,Low Income - Saver,17.864831267302726,Low Risk,Normal,0.5499188311688312
3025,1958,Graduation,Single,49967.0,0,1,08-07-2013,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,300,0.006003962615326115,Normal Spender,Low Income,Saver,Low Income - Saver,4.07287478567023,Low Risk,Normal,0.12175324675324675
9283,1978,Graduation,Single,60199.0,1,2,12-09-2013,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,17,0.00028239671755344773,Normal Spender,Low Income,Saver,Low Income - Saver,0.2267482897092608,Low Risk,Normal,0.006899350649350649
9970,1977,Graduation,Together,55375.0,0,1,17-10-2013,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,151,0.00272686230248307,Normal Spender,Low Income,Saver,Low Income - Saver,2.029354387147841,Low Risk,Normal,0.061282467532467536
2730,1955,Graduation,Single,80317.0,0,0,20-08-2013,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,1220,0.01518981037638358,Normal Spender,Low Income,Saver,Low Income - Saver,15.917182830242954,Low Risk,Normal,0.49512987012987014
2795,1958,Master,Single,30523.0,2,1,01-07-2013,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,13,0.0004259083314222062,Normal Spender,Low Income,Saver,Low Income - Saver,0.1880928039787752,Low Risk,Normal,0.005275974025974026
9260,1945,PhD,Married,70356.0,0,0,05-11-2012,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,1690,0.02402069475240207,Normal Spender,Low Income,Saver,Low Income - Saver,22.257747333966847,Low Risk,Normal,0.6858766233766234
8182,1984,Graduation,Married,23228.0,1,0,05-01-2014,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,118,0.005080075770621664,Normal Spender,Low Income,Saver,Low Income - Saver,1.792293615631828,Low Risk,Normal,0.04788961038961039
10095,1975,PhD,Divorced,74165.0,0,0,01-05-2013,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,1281,0.017272298253893346,Normal Spender,Low Income,Saver,Low Income - Saver,16.805651786863443,Low Risk,Normal,0.5198863636363636
8475,1973,PhD,Married,157243.0,0,1,01-03-2014,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,1606,0.010213491220594876,Normal Spender,Low Income,Saver,Low Income - Saver,20.268515814013067,Low Risk,Normal,0.6517857142857143
4370,1966,Graduation,Together,43482.0,2,1,13-11-2013,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,87,0.002000827928798123,Normal Spender,Low Income,Saver,Low Income - Saver,1.1993112017691154,Low Risk,Normal,0.03530844155844156
10573,1953,Graduation,Divorced,62551.0,0,0,18-11-2013,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,405,0.006474716631228917,Normal Spender,Low Income,Saver,Low Income - Saver,5.384236657692517,Low Risk,Normal,0.1643668831168831
3712,1959,Graduation,Divorced,52332.0,0,0,28-08-2013,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,254,0.004853626843996026,Normal Spender,Low Income,Saver,Low Income - Saver,3.432286346612189,Low Risk,Normal,0.10308441558441558
6637,1988,Graduation,Single,66951.0,0,0,02-11-2013,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,955,0.014264163343340653,Normal Spender,Low Income,Saver,Low Income - Saver,12.625926498968909,Low Risk,Normal,0.38758116883116883
3152,1957,Graduation,Together,26091.0,1,1,25-02-2014,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,79,0.0030278640144111,Normal Spender,Low Income,Saver,Low Income - Saver,1.1738011303594265,Low Risk,Normal,0.03206168831168831
5610,1965,Graduation,Together,33456.0,1,1,21-04-2014,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,33,0.0009863701578192252,Normal Spender,Low Income,Saver,Low Income - Saver,0.47083162533306,Low Risk,Normal,0.013392857142857142
6460,1982,Graduation,Married,28718.0,1,0,13-07-2013,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,53,0.0018455324186921094,Normal Spender,Low Income,Saver,Low Income - Saver,0.7744794771006553,Low Risk,Normal,0.02150974025974026
1349,1970,Graduation,Married,50447.0,2,0,21-04-2014,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,141,0.002795012587468036,Normal Spender,Low Income,Saver,Low Income - Saver,1.912371660343542,Low Risk,Normal,0.057224025974025976
1880,1959,PhD,Together,53537.0,1,1,30-01-2014,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,93,0.0017371163867979154,Normal Spender,Low Income,Saver,Low Income - Saver,1.253903341881049,Low Risk,Normal,0.037743506493506496
641,1967,Graduation,Single,52074.0,0,1,04-04-2014,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,119,0.0022852095095441103,Normal Spender,Low Income,Saver,Low Income - Saver,1.608828302031724,Low Risk,Normal,0.048295454545454544
8717,1975,PhD,Married,80427.0,0,1,12-09-2012,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,1764,0.021932932970271178,Normal Spender,Low Income,Saver,Low Income - Saver,23.012578035191712,Low Risk,Normal,0.7159090909090909
10314,1948,PhD,Married,83837.0,0,0,16-12-2012,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,1252,0.014933740472583704,Normal Spender,Low Income,Saver,Low Income - Saver,16.28886832658735,Low Risk,Normal,0.5081168831168831
10854,1970,PhD,Married,38853.0,1,1,23-05-2014,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,45,0.0011582117211026176,Normal Spender,Low Income,Saver,Low Income - Saver,0.6289644308667935,Low Risk,Normal,0.018262987012987012
10492,1959,Graduation,Together,38285.0,2,1,24-06-2014,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,10,0.0002611989029646076,Normal Spender,Low Income,Saver,Low Income - Saver,0.14003716996076926,Low Risk,Normal,0.004058441558441558
6935,1951,2n Cycle,Married,78497.0,0,0,01-12-2013,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,952,0.012127852019822414,Normal Spender,Low Income,Saver,Low Income - Saver,12.43985873229666,Low Risk,Normal,0.38636363636363635
7698,1976,PhD,Married,51650.0,0,1,11-05-2014,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,188,0.0036398838334946756,Normal Spender,Low Income,Saver,Low Income - Saver,2.5437529073056657,Low Risk,Normal,0.0762987012987013
3559,1988,2n Cycle,Married,16248.0,1,0,10-05-2014,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,46,0.002831117676021664,Normal Spender,Low Income,Saver,Low Income - Saver,0.7582431723864514,Low Risk,Normal,0.018668831168831168
10562,1946,Master,Married,66835.0,0,0,28-09-2013,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,1007,0.015066955936260942,Normal Spender,Low Income,Saver,Low Income - Saver,13.315238863590215,Low Risk,Normal,0.40868506493506496
10796,1984,Master,Married,30477.0,1,0,22-01-2014,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,65,0.0021327558486727697,Normal Spender,Low Income,Saver,Low Income - Saver,0.9406890133031978,Low Risk,Normal,0.026379870129870128
2563,1961,Basic,Married,28249.0,0,0,15-06-2014,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,34,0.0012035824276965556,Normal Spender,Low Income,Saver,Low Income - Saver,0.4982118088997978,Low Risk,Normal,0.013798701298701298
3518,1983,Graduation,Married,25271.0,1,0,05-12-2012,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,49,0.0019389814411776343,Normal Spender,Low Income,Saver,Low Income - Saver,0.7323196099733433,Low Risk,Normal,0.019886363636363636
5823,1970,PhD,Single,32303.0,0,1,08-03-2014,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,39,0.001207318205739405,Normal Spender,Low Income,Saver,Low Income - Saver,0.5593499367394206,Low Risk,Normal,0.015827922077922076
3934,1966,Graduation,Married,61286.0,0,1,02-08-2013,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,608,0.009920699670397807,Normal Spender,Low Income,Saver,Low Income - Saver,8.097046379525247,Low Risk,Normal,0.24675324675324675
6982,1976,Graduation,Married,74068.0,0,0,19-03-2013,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,1551,0.02094021709780202,Normal Spender,Low Income,Saver,Low Income - Saver,20.34974376827471,Low Risk,Normal,0.6294642857142857
6431,1964,PhD,Married,45759.0,1,1,23-02-2013,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,67,0.001464192836381914,Normal Spender,Low Income,Saver,Low Income - Saver,0.9182402517934871,Low Risk,Normal,0.02719155844155844
9733,1978,Basic,Together,24882.0,1,0,09-09-2012,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,76,0.0030544168475202956,Normal Spender,Low Income,Saver,Low Income - Saver,1.1391338546510958,Low Risk,Normal,0.030844155844155844
5602,1989,PhD,Together,66973.0,0,0,17-05-2013,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,1260,0.01881355172980156,Normal Spender,Low Income,Saver,Low Income - Saver,16.6578577119952,Low Risk,Normal,0.5113636363636364
7829,1900,2n Cycle,Divorced,36640.0,1,0,26-09-2013,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,3,11,0,59,0.0016102620087336244,Normal Spender,Low Income,Saver,Low Income - Saver,0.8310624964555094,Low Risk,Normal,0.023944805194805196
1324,1988,Graduation,Married,38872.0,1,0,30-05-2013,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,88,0.002263840296357275,Normal Spender,Low Income,Saver,Low Income - Saver,1.2298973921735805,Low Risk,Normal,0.03571428571428571
326,1973,Graduation,Married,51148.0,1,1,18-02-2013,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,309,0.0060412919371236416,Normal Spender,Low Income,Saver,Low Income - Saver,4.18506576027398,Low Risk,Normal,0.12540584415584416
7224,1977,Graduation,Married,31353.0,1,1,29-12-2013,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,31,0.000988741109303735,Normal Spender,Low Income,Saver,Low Income - Saver,0.44664694258632637,Low Risk,Normal,0.012581168831168832
6999,1980,Master,Married,69661.0,0,0,13-05-2014,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,818,0.011742581932501687,Normal Spender,Low Income,Saver,Low Income - Saver,10.781396319690703,Low Risk,Normal,0.3319805194805195
9938,1954,Graduation,Married,80067.0,0,0,19-09-2013,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,1583,0.019770941836212173,Normal Spender,Low Income,Saver,Low Income - Saver,20.657504889573815,Low Risk,Normal,0.6424512987012987
6422,1954,Graduation,Married,86718.0,0,0,17-01-2013,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,1081,0.012465693396987937,Normal Spender,Low Income,Saver,Low Income - Saver,14.034124511815127,Low Risk,Normal,0.4387175324675325
3182,1973,PhD,Single,46854.0,1,1,31-03-2014,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,262,0.0055918384769710165,Normal Spender,Low Income,Saver,Low Income - Saver,3.581363758323036,Low Risk,Normal,0.10633116883116883
7300,1952,Graduation,Divorced,69142.0,0,1,29-06-2014,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,531,0.007679847270833936,Normal Spender,Low Income,Saver,Low Income - Saver,7.002686711555778,Low Risk,Normal,0.21550324675324675
10424,1968,Graduation,Single,75922.0,0,0,09-12-2013,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,1157,0.015239324569953373,Normal Spender,Low Income,Saver,Low Income - Saver,15.153603369247385,Low Risk,Normal,0.4695616883116883
8727,1978,Graduation,Divorced,63693.0,0,1,14-10-2013,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,1107,0.01738024586689275,Normal Spender,Low Income,Saver,Low Income - Saver,14.694701626266907,Low Risk,Normal,0.4492694805194805
2798,1977,PhD,Together,102160.0,0,0,02-11-2012,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,1211,0.011853954581049334,Normal Spender,Low Income,Saver,Low Income - Saver,15.574095002491633,Low Risk,Normal,0.4914772727272727
1030,1965,PhD,Single,40637.0,1,1,17-07-2013,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,0.0009351083987499077,Normal Spender,Low Income,Saver,Low Income - Saver,0.5281199255748312,Low Risk,Normal,0.015422077922077922
